item,itemLabel
http://www.wikidata.org/entity/Q34743,Rudyard Kipling
http://www.wikidata.org/entity/Q34816,Kathryn Bigelow
http://www.wikidata.org/entity/Q34922,Diego Abatantuono
http://www.wikidata.org/entity/Q34970,D. H. Lawrence
http://www.wikidata.org/entity/Q34981,Isaac Asimov
http://www.wikidata.org/entity/Q35064,Agatha Christie
http://www.wikidata.org/entity/Q35109,Noemi
http://www.wikidata.org/entity/Q35610,Arthur Conan Doyle
http://www.wikidata.org/entity/Q36105,Charles Bronson
http://www.wikidata.org/entity/Q36153,Beyoncé
http://www.wikidata.org/entity/Q36159,LeBron James
http://www.wikidata.org/entity/Q36184,Bram Stoker
http://www.wikidata.org/entity/Q36591,Vladimir Nabokov
http://www.wikidata.org/entity/Q36949,Robert De Niro
http://www.wikidata.org/entity/Q36951,Sándor Márai
http://www.wikidata.org/entity/Q36970,Jackie Chan
http://www.wikidata.org/entity/Q37030,Thomas Mann
http://www.wikidata.org/entity/Q37060,José Saramago
http://www.wikidata.org/entity/Q37175,Johnny Depp
http://www.wikidata.org/entity/Q37327,Samuel Beckett
http://www.wikidata.org/entity/Q37450,Behrouz Gharibpour
http://www.wikidata.org/entity/Q37714,Reema Kagti
http://www.wikidata.org/entity/Q37767,T. S. Eliot
http://www.wikidata.org/entity/Q37876,Natalie Portman
http://www.wikidata.org/entity/Q38111,Leonardo DiCaprio
http://www.wikidata.org/entity/Q38222,George Lucas
http://www.wikidata.org/entity/Q38392,William Faulkner
http://www.wikidata.org/entity/Q38573,Walter Jens
http://www.wikidata.org/entity/Q38670,Richard Corliss
http://www.wikidata.org/entity/Q38757,Bertolt Brecht
http://www.wikidata.org/entity/Q38849,Shintarō Ishihara
http://www.wikidata.org/entity/Q39212,John Steinbeck
http://www.wikidata.org/entity/Q39792,Jack Nicholson
http://www.wikidata.org/entity/Q39803,Mario Vargas Llosa
http://www.wikidata.org/entity/Q39829,Stephen King
http://www.wikidata.org/entity/Q39982,Bud Cort
http://www.wikidata.org/entity/Q39983,Anthony Rapp
http://www.wikidata.org/entity/Q40026,Sylvester Stallone
http://www.wikidata.org/entity/Q40035,Richard Linklater
http://www.wikidata.org/entity/Q40054,Jonathan Ross
http://www.wikidata.org/entity/Q40143,Janeane Garofalo
http://www.wikidata.org/entity/Q40321,Dave Chappelle
http://www.wikidata.org/entity/Q40479,David Mitchell
http://www.wikidata.org/entity/Q40504,Jim Carrey
http://www.wikidata.org/entity/Q40531,John Wayne
http://www.wikidata.org/entity/Q40645,Ludwig Berger
http://www.wikidata.org/entity/Q40646,Géza von Bolváry
http://www.wikidata.org/entity/Q40701,Joseph Strick
