item,itemLabel
http://www.wikidata.org/entity/Q232786,Alice Eve
http://www.wikidata.org/entity/Q232812,Stella McCartney
http://www.wikidata.org/entity/Q232840,Honor Blackman
http://www.wikidata.org/entity/Q232876,Diana Rigg
http://www.wikidata.org/entity/Q232945,Marina Sirtis
http://www.wikidata.org/entity/Q233006,April Pearson
http://www.wikidata.org/entity/Q233439,Jessie Cave
http://www.wikidata.org/entity/Q233457,Frances de la Tour
http://www.wikidata.org/entity/Q233563,Sally Hawkins
http://www.wikidata.org/entity/Q233707,Michelle Ryan
http://www.wikidata.org/entity/Q233962,Elaine Paige
http://www.wikidata.org/entity/Q234071,Pam Ferris
http://www.wikidata.org/entity/Q234104,Shirley Manson
http://www.wikidata.org/entity/Q234128,Miriam Margolyes
http://www.wikidata.org/entity/Q234131,Joely Richardson
http://www.wikidata.org/entity/Q234141,Ian McShane
http://www.wikidata.org/entity/Q234161,Alexandra Burke
http://www.wikidata.org/entity/Q234195,Rosemary Harris
http://www.wikidata.org/entity/Q234363,Maisie Williams
http://www.wikidata.org/entity/Q234430,Freema Agyeman
http://www.wikidata.org/entity/Q234434,Juno Temple
http://www.wikidata.org/entity/Q234447,Felicity Jones
http://www.wikidata.org/entity/Q234546,Romola Garai
http://www.wikidata.org/entity/Q234585,Dakota Richards
http://www.wikidata.org/entity/Q234798,Imelda Staunton
http://www.wikidata.org/entity/Q234883,Jenny Agutter
http://www.wikidata.org/entity/Q271054,Alice Evans
http://www.wikidata.org/entity/Q271121,Janet Montgomery
http://www.wikidata.org/entity/Q271132,Georgina Leonidas
http://www.wikidata.org/entity/Q271348,Prunella Scales
http://www.wikidata.org/entity/Q271569,Patricia Hitchcock
http://www.wikidata.org/entity/Q271761,Gina Bellman
http://www.wikidata.org/entity/Q271948,Rachel Ward
http://www.wikidata.org/entity/Q272068,Heather Angel
http://www.wikidata.org/entity/Q272075,Celia Johnson
http://www.wikidata.org/entity/Q272091,Diana Wynyard
http://www.wikidata.org/entity/Q272386,Caroline Munro
http://www.wikidata.org/entity/Q272518,Juliet Stevenson
http://www.wikidata.org/entity/Q272527,Stephanie Beacham
http://www.wikidata.org/entity/Q272550,Patricia Bredin
http://www.wikidata.org/entity/Q272561,Justine Waddell
http://www.wikidata.org/entity/Q272563,Mollie Sugden
http://www.wikidata.org/entity/Q272579,Glynis Johns
http://www.wikidata.org/entity/Q272592,Aimee-Ffion Edwards
http://www.wikidata.org/entity/Q272603,Wendy Richard
http://www.wikidata.org/entity/Q272868,Julie Cox
http://www.wikidata.org/entity/Q273048,Imogen Stubbs
http://www.wikidata.org/entity/Q273311,Monica Dickens
http://www.wikidata.org/entity/Q273366,Saskia Reeves
http://www.wikidata.org/entity/Q273403,Jenna Coleman
http://www.wikidata.org/entity/Q273434,Elizabeth Jagger
http://www.wikidata.org/entity/Q273439,Hilary Mason
http://www.wikidata.org/entity/Q273484,Amelia Warner
http://www.wikidata.org/entity/Q273590,Shaznay Lewis
http://www.wikidata.org/entity/Q273904,Natalie Press
http://www.wikidata.org/entity/Q273985,Siobhan Hayes
http://www.wikidata.org/entity/Q274300,Flora Montgomery
http://www.wikidata.org/entity/Q274576,Emily Barclay
http://www.wikidata.org/entity/Q274670,Danielle Tabor
http://www.wikidata.org/entity/Q274757,Mandy Smith
http://www.wikidata.org/entity/Q275236,Muriel Pavlow
http://www.wikidata.org/entity/Q275383,Phyllis Calvert
http://www.wikidata.org/entity/Q275434,Charlotte Salt
http://www.wikidata.org/entity/Q275483,Joan Barry
http://www.wikidata.org/entity/Q275511,Lilian Hall-Davis
http://www.wikidata.org/entity/Q275641,Julie Tippetts
http://www.wikidata.org/entity/Q275848,Vicky Longley
http://www.wikidata.org/entity/Q276005,Charlotte Gainsbourg
http://www.wikidata.org/entity/Q276106,Lynda Bellingham
http://www.wikidata.org/entity/Q276116,Ethel Griffies
http://www.wikidata.org/entity/Q276165,Rosalind Ayres
http://www.wikidata.org/entity/Q276182,Anna Maxwell Martin
http://www.wikidata.org/entity/Q276425,Billy Boyd
http://www.wikidata.org/entity/Q276440,Iris Tree
http://www.wikidata.org/entity/Q278657,A. Edward Sutherland
http://www.wikidata.org/entity/Q279229,Amy Price-Francis
http://www.wikidata.org/entity/Q281544,Noah Huntley
http://www.wikidata.org/entity/Q281962,Ernest Torrence
http://www.wikidata.org/entity/Q282197,Jason Carter
http://www.wikidata.org/entity/Q282787,Derek Jarman
http://www.wikidata.org/entity/Q283178,Elizabeth Allan
http://www.wikidata.org/entity/Q283703,Sadie Frost
http://www.wikidata.org/entity/Q283867,Guy Rolfe
http://www.wikidata.org/entity/Q283872,Veronica Cartwright
http://www.wikidata.org/entity/Q283988,Roddy McDowall
http://www.wikidata.org/entity/Q284058,Alison Carroll
http://www.wikidata.org/entity/Q285549,Bianca Jagger
http://www.wikidata.org/entity/Q286023,Josette Simon
http://www.wikidata.org/entity/Q286410,Jonny Greenwood
http://www.wikidata.org/entity/Q286525,Cilla Black
http://www.wikidata.org/entity/Q286690,Adrian Paul
http://www.wikidata.org/entity/Q287316,Jane Wymark
http://www.wikidata.org/entity/Q287572,Rebecca Pidgeon
